relativeIndex	absoluteIndex	description	TP	FP	TN	FN	Acc	MCC	F1	Recall	Precision	Count
88	88	[I] ( I)	2381.0	0.0	182203.0	25.0	0.9998645786500115	0.9947228482310853	0.9947775224566536	0.989609310058188	1.0	2406.0
89	89	[#6]~[!#6;!#1](~[#6])(~[#6])~* ( CQ(C)(C)A)	985.0	164.0	182827.0	633.0	0.9956827673623712	0.7204291950290442	0.7119624141669678	0.6087762669962917	0.8572671888598782	1618.0
90	90	[#16R] ( S Heterocycle)	10478.0	2159.0	170262.0	1710.0	0.9790421918758024	0.8330753441149515	0.8441490433031217	0.8596980636691828	0.8291524887235895	12188.0
91	91	[#7]~[#6](~[#8])~[#7] ( NC(O)N)	3863.0	1118.0	176692.0	2936.0	0.9780400738858884	0.6531337525724944	0.6558573853989813	0.5681717899691131	0.7755470788998193	6799.0
92	92	[!C;!c;!#1;!H0]~*~[!C;!c;!#1;!H0] ( QHAQH)	4942.0	1404.0	174708.0	3555.0	0.9731378210163102	0.6597657052329137	0.6659031193155023	0.5816170413086972	0.7787582729278285	8497.0
93	93	[#16]~*~[#7] ( SAN)	13672.0	2076.0	167574.0	1287.0	0.9817831199995668	0.880899429227325	0.8904809978180871	0.9139648372217394	0.8681737363474727	14959.0
94	94	[#8]~[!#6;!#1](~[#8])(~[#8]) ( OQ(O)O)	4561.0	563.0	178936.0	549.0	0.993976458352518	0.8882458376078468	0.8913425835450459	0.8925636007827789	0.8901249024199844	5110.0
95	95	[#6]=[#6](~[#6])~[#6] ( C=C(C)C)	18392.0	6161.0	152637.0	7419.0	0.9264391226863262	0.6880915207662248	0.7303629576681756	0.7125644105226454	0.749073432981713	25811.0
96	96	[#7]~[#7] ( NN)	10014.0	4059.0	165976.0	4560.0	0.9533121353780152	0.6739528310039681	0.6991307990365482	0.6871140386990531	0.7115753570667235	14574.0
97	97	[!#6;!#1;!H0]~*~*~*~[!#6;!#1;!H0] ( QHAAAQH)	23755.0	4090.0	142460.0	14304.0	0.9003623875325688	0.673994056063932	0.7208970623937848	0.6241624845634409	0.8531154605853833	38059.0
98	98	[!#6;!#1;!H0]~*~*~[!#6;!#1;!H0] ( QHAAQH)	28997.0	4021.0	139434.0	12157.0	0.9123661359955364	0.7347896362232702	0.7818853475705119	0.7045973659911552	0.878217941728754	41154.0
99	99	[#8R] ( O Heterocycle)	41183.0	8801.0	122567.0	12058.0	0.8870098424237172	0.7203064672167112	0.7979268588035845	0.7735204072049736	0.8239236555697823	53241.0
100	100	[R]!@[R] ( A$!A$A)	24857.0	8019.0	139133.0	12600.0	0.8883098873836054	0.6402840010100842	0.70683747316338	0.6636142777051018	0.7560834651417447	37457.0
101	101	[#16]!@*@* ( A$A!S)	12588.0	3044.0	167026.0	1951.0	0.9729428142723268	0.8203707438456491	0.8344436710748733	0.8658092028337575	0.8052712384851587	14539.0
102	102	[!#6;!#1]~[!#6;!#1;!H0] ( QQH)	10438.0	3329.0	165775.0	5067.0	0.9545200938199112	0.690004821722022	0.7131729980869089	0.673202192841019	0.7581898743371831	15505.0
103	103	[#16]=* ( S=A)	13015.0	1852.0	168259.0	1483.0	0.9819347919115536	0.8766997368150174	0.8864294227822238	0.897710028969513	0.8754288020447972	14498.0
104	104	[CH3]~*~[CH3] ( CH3ACH3)	20502.0	6290.0	147244.0	10573.0	0.9086555910058556	0.6573127349203038	0.7085903883042148	0.6597586484312148	0.7652284263959391	31075.0
105	105	[#7]~*~[#7] ( NAN)	28937.0	4871.0	144977.0	5824.0	0.9420667464749822	0.8085788980159256	0.8440257259111259	0.8324559132360979	0.855921675343114	34761.0
106	106	[#7]~*~*~[#7] ( NAAN)	30122.0	8171.0	138531.0	7785.0	0.9135686775834332	0.7361664390119674	0.7906036745406824	0.794628960350331	0.7866189643015695	37907.0
107	107	[#7]~*~*~*~[#7] ( NAAAN)	29930.0	7111.0	138857.0	8711.0	0.9142945360193708	0.7373306256450796	0.7909410427842817	0.7745658756243369	0.8080235414810615	38641.0
108	108	[CH2](~*)~[!#6;!#1;!H0] ( ACH2QH)	27688.0	9036.0	132143.0	15742.0	0.8657811915995428	0.6093929031487179	0.690870075105422	0.6375316601427584	0.7539483716370766	43430.0
109	109	[NH2] ( NH2)	21997.0	5184.0	150371.0	7057.0	0.9336922901917024	0.7438387528496034	0.782324175335645	0.7571074550836374	0.8092785401567272	29054.0
110	110	[C;H2,H3][!#6;!#1][C;H2,H3] ( CH2QCH2)	22159.0	4228.0	149364.0	8858.0	0.929115048562096	0.7337382728272352	0.7720367918611944	0.7144146758229358	0.83976958350703	31017.0
111	111	[F,Cl,Br,I]!@*@* ( X!A$A)	40847.0	1672.0	141429.0	661.0	0.9873624796190869	0.9641731350597796	0.9722351149035428	0.984075358966946	0.9606764034902044	41508.0
112	112	[#8]~*~*~*~[#8] ( OAAAO)	54179.0	8500.0	110311.0	11619.0	0.8910183143833724	0.7604351845324439	0.8434038777368711	0.8234140855345147	0.864388391646325	65798.0
113	113	[#6H2](~*~*~[!#6!#1!H0])~* ( QHAACH2A)	50767.0	10407.0	105222.0	18213.0	0.8449696385333326	0.6638965451290396	0.7801066428999492	0.7359669469411424	0.8298787066400759	68980.0
114	114	[#6H2](~*~*~*~[!#6!#1!H0])~* ( QHAAACH2A)	51761.0	10840.0	103839.0	18169.0	0.8428624823275138	0.6615941818833833	0.7811153616889633	0.7401830401830402	0.8268398268398268	69930.0
115	115	[#7]~*~*~[#8] ( NAAO)	40187.0	11307.0	121669.0	11446.0	0.8767503209485995	0.6938622152856616	0.7793691273866205	0.7783200666240583	0.7804210199246514	51633.0
116	116	[#8]~*~*~*~[#7] ( NAAAO)	38298.0	12610.0	121452.0	12249.0	0.8653424264255806	0.6621451394945302	0.7549751121186733	0.7576710784022791	0.7522982635342186	50547.0
117	117	[#7]~[CH2]~* ( ACH2N)	43396.0	8616.0	123306.0	9291.0	0.903000395430342	0.7613051394928221	0.828966847820896	0.8236566895059503	0.8343459201722679	52687.0
118	118	[R]1@*@*@*@*@*@*@*@1 ( 8M Ring)	1990.0	914.0	177643.0	4062.0	0.973045734498318	0.4632296118826502	0.4443948191156766	0.3288169200264375	0.6852617079889807	6052.0
119	119	[!#6;!#1]~[#8] ( QO)	19106.0	1643.0	159755.0	4105.0	0.9688639232106776	0.8533603593092534	0.8692447679708826	0.8231441988712248	0.9208154609860716	23211.0
